alpha,changed,component_delta,cpd,cup,cup_area_delta,cup_centroid_shift,cup_changed,cup_disc_ratio_delta,disc,disc_area_delta,disc_centroid_shift,disc_changed,geom_risk,host_confidence,host_entropy,host_margin,id,idx,iou,method
5.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,binary_morph
5.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,close_only
5.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,open_close
7.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,binary_morph
7.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,close_only
7.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,open_close
9.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,binary_morph
9.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,close_only
9.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,open_close
11.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,binary_morph
11.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,close_only
11.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,open_close
0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,fill_holes
0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,largest_cc
0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,lcc_fill
25.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,remove_small
50.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,remove_small
100.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,remove_small
250.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,remove_small
0.75,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_gaussian
0.75,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_gaussian_lcc
1.25,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_gaussian
1.25,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_gaussian_lcc
2.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_gaussian
2.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_gaussian_lcc
0.05,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_bilateral
0.1,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_bilateral
0.2,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999910593032837,0.00010638575423045684,0.9999821186065674,la_005_z039,143,1.0,prob_bilateral
0.0,0.0,0,0.6601941780563672,0.6601941780563672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4927536305398024,host
3.0,2.4212293388429753e-05,0,0.6470588269896194,0.6470588269896194,0.0,0.0,0.0,0.0,0.0,8.070764462809945e-06,0.00038490265299474146,2.4212293388429753e-05,0.00012850872109992505,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.47826087712665394,binary_morph
3.0,8.070764462809918e-06,0,0.6538461571745562,0.6538461571745562,0.0,0.0,0.0,0.0,0.0,8.07076446280989e-06,0.0002490013562634822,8.070764462809918e-06,7.839186799149036e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4857142930612244,close_only
3.0,3.228305785123967e-05,0,0.66666667003367,0.66666667003367,0.0,0.0,0.0,0.0,0.0,3.228305785123967e-05,0.0004989861653981601,3.228305785123967e-05,0.00018931265705201937,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.5000000075757575,open_close
5.0,6.456611570247934e-05,0,0.6526315826038781,0.6526315826038781,0.0,0.0,0.0,0.0,0.0,6.456611570247934e-05,0.0008035875794003573,6.456611570247934e-05,0.000330029126255048,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4843750080566405,binary_morph
5.0,0.0,0,0.6601941780563672,0.6601941780563672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4927536305398024,close_only
5.0,6.456611570247934e-05,0,0.6526315826038781,0.6526315826038781,0.0,0.0,0.0,0.0,0.0,6.456611570247934e-05,0.0008035875794003573,6.456611570247934e-05,0.000330029126255048,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4843750080566405,open_close
7.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,binary_morph
7.0,8.070764462809918e-06,0,0.6538461571745562,0.6538461571745562,0.0,0.0,0.0,0.0,0.0,8.07076446280989e-06,0.0002490013562634822,8.070764462809918e-06,7.839186799149036e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4857142930612244,close_only
7.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,open_close
9.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,binary_morph
9.0,8.070764462809918e-06,0,0.6538461571745562,0.6538461571745562,0.0,0.0,0.0,0.0,0.0,8.07076446280989e-06,0.0002490013562634822,8.070764462809918e-06,7.839186799149036e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4857142930612244,close_only
9.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,open_close
11.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,binary_morph
11.0,8.070764462809918e-06,0,0.6538461571745562,0.6538461571745562,0.0,0.0,0.0,0.0,0.0,8.07076446280989e-06,0.0002490013562634822,8.070764462809918e-06,7.839186799149036e-05,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,0.4857142930612244,close_only
11.0,0.0003712551652892562,1,1.75438593413358e-08,1.75438593413358e-08,0.0,0.0,0.0,0.0,0.0,0.0003712551652892562,0.71292723916981,0.0003712551652892562,0.18897432012303103,0.9999161958694458,0.00035381631036354196,0.9998323917388916,la_005_z040,144,1.75438593413358e-08,open_close
