alpha,changed,component_delta,cpd,cup,cup_area_delta,cup_centroid_shift,cup_changed,cup_disc_ratio_delta,disc,disc_area_delta,disc_centroid_shift,disc_changed,geom_risk,host_confidence,host_entropy,host_margin,id,idx,iou,method
2.0,0.008119189049586776,10,0.17909092704957683,0.17909092704957683,0.0,0.0,0.0,0.0,0.0,0.0001452737603305776,0.0008222421849752453,0.008119189049586776,0.10847002335616117,0.889004647731781,0.3787430151742089,0.7780094742774963,cju5wmvsdlx1j0871npgj8j4b,592,0.0983524821353056,prob_gaussian
2.0,0.008127259814049586,11,0.17909446178543612,0.17909446178543612,0.0,0.0,0.0,0.0,0.0,0.00013720299586778006,0.0008301162540574562,0.008127259814049586,0.11847199187343173,0.889004647731781,0.3787430151742089,0.7780094742774963,cju5wmvsdlx1j0871npgj8j4b,592,0.09835461425354215,prob_gaussian_lcc
0.05,0.002049974173553719,3,0.17885279891047778,0.17885279891047778,0.0,0.0,0.0,0.0,0.0,3.2283057851245633e-05,5.615972342276004e-05,0.002049974173553719,0.03209629716226065,0.889004647731781,0.3787430151742089,0.7780094742774963,cju5wmvsdlx1j0871npgj8j4b,592,0.09820886462186207,prob_bilateral
0.1,0.003228305785123967,6,0.17878638383465642,0.17878638383465642,0.0,0.0,0.0,0.0,0.0,0.00020983987603306886,0.0002448583522184005,0.003228305785123967,0.06349936024921163,0.889004647731781,0.3787430151742089,0.7780094742774963,cju5wmvsdlx1j0871npgj8j4b,592,0.09816881570921729,prob_bilateral
0.2,0.004535769628099174,7,0.1787469166417613,0.1787469166417613,0.0,0.0,0.0,0.0,0.0,0.00020983987603306886,0.0005368992649061375,0.004535769628099174,0.07487983432035879,0.889004647731781,0.3787430151742089,0.7780094742774963,cju5wmvsdlx1j0871npgj8j4b,592,0.09814501800593455,prob_bilateral
0.0,0.0,0,0.6104271820875776,0.6104271820875776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.43929125140911224,host
3.0,0.08823766787190082,40,0.9194733194770398,0.9194733194770398,0.0,0.0,0.0,0.0,0.0,0.08754358212809916,0.168386629292047,0.08823766787190082,0.6178779073230118,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8509492047331153,binary_morph
3.0,0.000879713326446281,3,0.6110242017235353,0.6110242017235353,0.0,0.0,0.0,0.0,0.0,0.0008797133264462909,0.0002140932656430315,0.000879713326446281,0.031812949969303325,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.4399098979974423,close_only
3.0,0.002146823347107438,16,0.6140318400711455,0.6140318400711455,0.0,0.0,0.0,0.0,0.0,0.0006456611570248016,0.0015101245581266847,0.002146823347107438,0.1631700156436639,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.44303459331984174,open_close
5.0,0.08893982438016529,40,0.922517044411161,0.922517044411161,0.0,0.0,0.0,0.0,0.0,0.08703512396694214,0.16858021657629485,0.08893982438016529,0.6181200024911812,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.856177853795966,binary_morph
5.0,0.0026633522727272725,4,0.611480104819588,0.611480104819588,0.0,0.0,0.0,0.0,0.0,0.002663352272727265,0.0003626522827244861,0.0026633522727272725,0.04541736761613566,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.44038267435641454,close_only
5.0,0.007199121900826447,28,0.6238617937001415,0.6238617937001415,0.0,0.0,0.0,0.0,0.0,0.0034220041322313988,0.006987722533512677,0.007199121900826447,0.29236805666643606,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.45334239748681887,open_close
7.0,0.08915773502066116,40,0.9228572744474344,0.9228572744474344,0.0,0.0,0.0,0.0,0.0,0.0869947701446281,0.16848377062990283,0.08915773502066116,0.6182734478227649,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8567641525691154,binary_morph
7.0,0.005423553719008265,9,0.6061391870821934,0.6061391870821934,0.0,0.0,0.0,0.0,0.0,0.005423553719008267,0.0011906901679736147,0.005423553719008265,0.10114477998000992,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.4348634967578911,close_only
7.0,0.012872869318181818,33,0.6358846632935503,0.6358846632935503,0.0,0.0,0.0,0.0,0.0,0.009483148243801642,0.011128888707545978,0.012872869318181818,0.35513823973887,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.46615168541825136,open_close
9.0,0.08962583935950413,40,0.9242375454287577,0.9242375454287577,0.0,0.0,0.0,0.0,0.0,0.08678493026859503,0.1684314245013044,0.08962583935950413,0.6185186257534253,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8591464979167753,binary_morph
9.0,0.00973334194214876,14,0.5990859991809874,0.5990859991809874,0.0,0.0,0.0,0.0,0.0,0.009733341942148754,0.0021002038106258795,0.00973334194214876,0.159991734836954,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.42763938317964584,close_only
9.0,0.019256844008264464,36,0.641566265071976,0.641566265071976,0.0,0.0,0.0,0.0,0.0,0.01572184917355371,0.016452786158759974,0.019256844008264464,0.39909188972150816,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.4722838137726654,open_close
11.0,0.08977111311983471,40,0.9251344271370405,0.9251344271370405,0.0,0.0,0.0,0.0,0.0,0.08662351497933883,0.16865563386563215,0.08977111311983471,0.6185585365655817,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8606977937522919,binary_morph
11.0,0.013300619834710745,21,0.592325717645216,0.592325717645216,0.0,0.0,0.0,0.0,0.0,0.013300619834710758,0.005824340780191695,0.013300619834710745,0.23805732486446943,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.42078322029960535,close_only
11.0,0.024196151859504134,36,0.653259269185743,0.653259269185743,0.0,0.0,0.0,0.0,0.0,0.021048553719008267,0.016458820659096242,0.024196151859504134,0.40935941074328647,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.48506683896610514,open_close
0.0,0.0,0,0.6104271820875776,0.6104271820875776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.43929125140911224,fill_holes
0.0,0.0878099173553719,40,0.9177308902499662,0.9177308902499662,0.0,0.0,0.0,0.0,0.0,0.0878099173553719,0.1682780776149051,0.0878099173553719,0.6176893541144701,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8479692176273648,largest_cc
0.0,0.0878099173553719,40,0.9177308902499662,0.9177308902499662,0.0,0.0,0.0,0.0,0.0,0.0878099173553719,0.1682780776149051,0.0878099173553719,0.6176893541144701,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.8479692176273648,lcc_fill
25.0,0.0012267561983471075,26,0.6132962275938993,0.6132962275938993,0.0,0.0,0.0,0.0,0.0,0.001226756198347112,0.0018879394273449417,0.0012267561983471075,0.2629254972535305,0.8945606350898743,0.356484304934728,0.7891212701797485,cju5x15djm7ae0755h8czf6nt,601,0.44226909871817915,remove_small
