alpha,changed,component_delta,cpd,cup,cup_area_delta,cup_centroid_shift,cup_changed,cup_disc_ratio_delta,disc,disc_area_delta,disc_centroid_shift,disc_changed,geom_risk,host_confidence,host_entropy,host_margin,id,idx,iou,method
25.0,2.4212293388429753e-05,2,0.7037543699800499,0.7037543699800499,0.0,0.0,0.0,0.0,0.0,2.4212293388434225e-05,3.8297647668650186e-05,2.4212293388429753e-05,0.020057998998694027,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5429174484409852,remove_small
50.0,2.4212293388429753e-05,2,0.7037543699800499,0.7037543699800499,0.0,0.0,0.0,0.0,0.0,2.4212293388434225e-05,3.8297647668650186e-05,2.4212293388429753e-05,0.020057998998694027,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5429174484409852,remove_small
100.0,2.4212293388429753e-05,2,0.7037543699800499,0.7037543699800499,0.0,0.0,0.0,0.0,0.0,2.4212293388434225e-05,3.8297647668650186e-05,2.4212293388429753e-05,0.020057998998694027,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5429174484409852,remove_small
250.0,2.4212293388429753e-05,2,0.7037543699800499,0.7037543699800499,0.0,0.0,0.0,0.0,0.0,2.4212293388434225e-05,3.8297647668650186e-05,2.4212293388429753e-05,0.020057998998694027,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5429174484409852,remove_small
0.75,0.0015092329545454545,2,0.7041668776414274,0.7041668776414274,0.0,0.0,0.0,0.0,0.0,8.877840909089774e-05,0.00027595211262821474,0.0015092329545454545,0.021666999391793406,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5434086114289749,prob_gaussian
0.75,0.018078512396694214,3,0.7905866302983977,0.7905866302983977,0.0,0.0,0.0,0.0,0.0,0.017336002066115706,0.10694083735229128,0.018078512396694214,0.09214972380088274,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.65369430347305,prob_gaussian_lcc
1.25,0.0023082386363636365,2,0.7034972123819819,0.7034972123819819,0.0,0.0,0.0,0.0,0.0,8.07076446281002e-05,0.00010344246405751906,0.0023082386363636365,0.022414806897006118,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5426114152038615,prob_gaussian
1.25,0.01851433367768595,3,0.7896233928894286,0.7896233928894286,0.0,0.0,0.0,0.0,0.0,0.017448992768595045,0.10708643456548136,0.01851433367768595,0.09273493508765134,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.6523782666241419,prob_gaussian_lcc
2.0,0.003309013429752066,2,0.7031281738927926,0.7031281738927926,0.0,0.0,0.0,0.0,0.0,0.0003873966942148782,0.0007141339118565775,0.003309013429752066,0.023874943601931087,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5421724489355335,prob_gaussian
2.0,0.019055074896694214,3,0.7884516827180428,0.7884516827180428,0.0,0.0,0.0,0.0,0.0,0.01758619576446282,0.10736565724544024,0.019055074896694214,0.09348268497251709,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.6507802218790393,prob_gaussian_lcc
0.05,0.0004277505165289256,0,0.7030751304674464,0.7030751304674464,0.0,0.0,0.0,0.0,0.0,8.070764462811408e-06,0.00020102197609563692,0.0004277505165289256,0.0004860767750156462,0.9793415665626526,0.08396484275252558,0.9586831331253052,cju5clr68b48r0755cmuvponm,517,0.5421093750357727,prob_bilateral
