dataset,id,idx,action,method,alpha,risk_score,risk,threshold,host_dice,fixed_dice,crc_dice,fixed_gain,figure
isic2018_task1_mediafinal_unet_e120_zoo,test/ISIC_0036090,3468,isic2018_task1_mediafinal_unet_e120_zoo:largest_cc:a0.00,largest_cc,0,changed,0.17576510847107438,0.026996707128099172,0.5403953146797646,0.25581140751691595,0.5403953146797646,-0.2845839071628487,results/figures/mediafinal_crc_reversion_cases/isic2018_task1_mediafinal_unet_e120_zoo_test_ISIC_0036090_largest_cc_a0.png
isic2018_task1_mediafinal_unet_e120_zoo,test/ISIC_0023483,3394,isic2018_task1_mediafinal_unet_e120_zoo:largest_cc:a0.00,largest_cc,0,changed,0.1540547520661157,0.026996707128099172,0.6026436540236958,0.4094264581278249,0.6026436540236958,-0.19321719589587089,results/figures/mediafinal_crc_reversion_cases/isic2018_task1_mediafinal_unet_e120_zoo_test_ISIC_0023483_largest_cc_a0.png
isic2018_task1_mediafinal_unet_e120_zoo,test/ISIC_0022219,3266,isic2018_task1_mediafinal_unet_e120_zoo:largest_cc:a0.00,largest_cc,0,changed,0.06431592200413223,0.026996707128099172,0.7224401521407646,0.5499576773395978,0.7224401521407646,-0.17248247480116685,results/figures/mediafinal_crc_reversion_cases/isic2018_task1_mediafinal_unet_e120_zoo_test_ISIC_0022219_largest_cc_a0.png
