dataset,id,idx,action,method,alpha,risk_score,risk,threshold,host_dice,fixed_dice,crc_dice,fixed_gain,figure
polyps_official_mediafinal_unet_e120_zoo,test/ETIS-LaribPolypDB_56,2100,polyps_official_mediafinal_unet_e120_zoo:binary_morph:a9.00,binary_morph,9,geom,0.11863084436175496,0.10597150728712101,0.6040409341899711,1.9146084622028317e-10,0.6040409341899711,-0.6040409339985102,results/figures/mediafinal_crc_reversion_cases/polyps_official_mediafinal_unet_e120_zoo_test_ETIS-LaribPolypDB_56_binary_morph_a9.png
polyps_official_mediafinal_unet_e120_zoo,test/ETIS-LaribPolypDB_136,1993,polyps_official_mediafinal_unet_e120_zoo:binary_morph:a9.00,binary_morph,9,geom,0.38871185526348884,0.10597150728712101,0.5876330876612317,9.460737936664073e-11,0.5876330876612317,-0.5876330875666242,results/figures/mediafinal_crc_reversion_cases/polyps_official_mediafinal_unet_e120_zoo_test_ETIS-LaribPolypDB_136_binary_morph_a9.png
polyps_official_mediafinal_unet_e120_zoo,test/ETIS-LaribPolypDB_153,2012,polyps_official_mediafinal_unet_e120_zoo:binary_morph:a9.00,binary_morph,9,geom,0.25133183015993277,0.10597150728712101,0.5261044177207669,1.5987210229258637e-10,0.5261044177207669,-0.5261044175608948,results/figures/mediafinal_crc_reversion_cases/polyps_official_mediafinal_unet_e120_zoo_test_ETIS-LaribPolypDB_153_binary_morph_a9.png
