dataset,id,idx,action,method,alpha,risk_score,risk,threshold,host_dice,fixed_dice,crc_dice,fixed_gain,figure
kvasir_seg_mediafinal_graphseg_e120,cju5x7iskmad90818frchyfwd,603,kvasir_seg_mediafinal_graphseg_e120:binary_morph:a5.00,binary_morph,5,geom,0.6952855687147854,0.34934046529995,0.4227848926349466,2.314600499900134e-11,0.4227848926349466,-0.42278489261180063,results/figures/mediafinal_crc_reversion_cases/kvasir_seg_mediafinal_graphseg_e120_cju5x7iskmad90818frchyfwd_binary_morph_a5.png
kvasir_seg_mediafinal_graphseg_e120,cju7cp6dw244p0818gncdol4m,720,kvasir_seg_mediafinal_graphseg_e120:binary_morph:a5.00,binary_morph,5,geom,0.4639983683596878,0.34934046529995,0.3910149750922617,1.3090718678741888e-10,0.3910149750922617,-0.3910149749613545,results/figures/mediafinal_crc_reversion_cases/kvasir_seg_mediafinal_graphseg_e120_cju7cp6dw244p0818gncdol4m_binary_morph_a5.png
kvasir_seg_mediafinal_graphseg_e120,cju846ec0kj7z08012o10klrb,821,kvasir_seg_mediafinal_graphseg_e120:binary_morph:a5.00,binary_morph,5,geom,0.5022802459021819,0.34934046529995,0.3403302360003901,4.482495853490407e-11,0.3403302360003901,-0.3403302359555651,results/figures/mediafinal_crc_reversion_cases/kvasir_seg_mediafinal_graphseg_e120_cju846ec0kj7z08012o10klrb_binary_morph_a5.png
